;Unnamed: 0;Bauteilbreite;Bauteilgewicht;Bauteillaenge;DOE_Simulation;Fuellprobleme;Kuehlzeit;Legobaustein;Max_Deformation;Max_Verzug;Max_Volumenschwindung;Nachdruck;Nachdruckzeit;Schmelzetemperatur;Testlauf;Volumenstrom;Wandtemperatur;Laenge;Breite;Hoehe;Volumen;Schussvolumen;Mittlere_Wanddicke;Max_Wanddicke;Min_Wanddicke;Fliessweglaenge;Oberflaeche;Ration_Oberflaeche_Volumen;Fliesswegwanddickenverhaeltnis;Ration_Min_Wanddicke_Max_Wanddicke;theoretische_Kuehlzeit;Plastifizierleistung;PACYNA1;PACYNA2;PACYNA3;Haupttraegheitsmomente1;Haupttraegheitsmomente2;Haupttraegheitsmomente3;N_Noppen_Reihe;N_Reihen;Sockelhoehe;Noppenhoehe
63;63;29.59529607;15.198;89.38981707;DOE1.txt;0.0;29.7;3x1_Lego_flach;0.33055490260000003;0.1020439714;10.62297916;527;14.1;226;52;199.3483;26;90.0;30.0;29.5;17228.793999999998;17228.793999999998;1.946934248;4.0;2.0;74.0;17698.383;1.027;38.00847413;0.5;25.55653642;529.1961581999999;1.122733675;0.34651849;0.664930902;2.781;13.238;13.890999999999998;3.0;1.0;11.5;18.0
64;64;29.18285256;14.874;89.14640992;DOE1.txt;0.0;29.7;3x1_Lego_flach;0.48319756979999995;0.27890202399999997;15.3238802;173;14.1;254;53;100.3483;26;90.0;30.0;29.5;17228.793999999998;17228.793999999998;1.946934248;4.0;2.0;74.0;17698.383;1.027;38.00847413;0.5;25.55653642;529.1961581999999;1.122733675;0.34651849;0.664930902;2.781;13.238;13.890999999999998;3.0;1.0;11.5;18.0
65;65;29.191308799999998;14.878;89.14615567;DOE1.txt;0.0;29.7;3x1_Lego_flach;0.48295193909999995;0.27457547190000003;15.06017303;173;14.1;254;54;199.3483;26;90.0;30.0;29.5;17228.793999999998;17228.793999999998;1.946934248;4.0;2.0;74.0;17698.383;1.027;38.00847413;0.5;25.55653642;529.1961581999999;1.122733675;0.34651849;0.664930902;2.781;13.238;13.890999999999998;3.0;1.0;11.5;18.0
66;66;29.59917501;15.198;89.39161644;DOE1.txt;0.0;29.7;3x1_Lego_flach;0.3295194507;0.11471584439999999;12.24550438;527;14.1;254;55;100.3483;26;90.0;30.0;29.5;17228.793999999998;17228.793999999998;1.946934248;4.0;2.0;74.0;17698.383;1.027;38.00847413;0.5;25.55653642;529.1961581999999;1.122733675;0.34651849;0.664930902;2.781;13.238;13.890999999999998;3.0;1.0;11.5;18.0
67;67;29.60685141;15.202;89.39269649;DOE1.txt;0.0;29.7;3x1_Lego_flach;0.3285873234;0.11546460539999999;12.07435513;527;14.1;254;56;199.3483;26;90.0;30.0;29.5;17228.793999999998;17228.793999999998;1.946934248;4.0;2.0;74.0;17698.383;1.027;38.00847413;0.5;25.55653642;529.1961581999999;1.122733675;0.34651849;0.664930902;2.781;13.238;13.890999999999998;3.0;1.0;11.5;18.0
68;68;29.25175015;14.815;88.82021699;DOE1.txt;0.0;29.7;3x1_Lego_flach;0.6384111047000001;0.1826439202;13.93155575;173;14.1;226;57;100.3483;54;90.0;30.0;29.5;17228.793999999998;17228.793999999998;1.946934248;4.0;2.0;74.0;17698.383;1.027;38.00847413;0.5;25.55653642;529.1961581999999;1.122733675;0.34651849;0.664930902;2.781;13.238;13.890999999999998;3.0;1.0;11.5;18.0
69;69;29.25922204;14.818;88.8210515;DOE1.txt;0.0;29.7;3x1_Lego_flach;0.6380618215;0.17933528129999998;13.920228;173;14.1;226;58;199.3483;54;90.0;30.0;29.5;17228.793999999998;17228.793999999998;1.946934248;4.0;2.0;74.0;17698.383;1.027;38.00847413;0.5;25.55653642;529.1961581999999;1.122733675;0.34651849;0.664930902;2.781;13.238;13.890999999999998;3.0;1.0;11.5;18.0
70;70;29.64578846;15.155;89.14960783;DOE1.txt;0.0;29.7;3x1_Lego_flach;0.4698771238;0.09992574155;11.08882236;527;14.1;226;59;100.3483;54;90.0;30.0;29.5;17228.793999999998;17228.793999999998;1.946934248;4.0;2.0;74.0;17698.383;1.027;38.00847413;0.5;25.55653642;529.1961581999999;1.122733675;0.34651849;0.664930902;2.781;13.238;13.890999999999998;3.0;1.0;11.5;18.0
71;71;29.6488988;15.158;89.15041114;DOE1.txt;0.0;29.7;3x1_Lego_flach;0.4690374434;0.1008027941;11.07994366;527;14.1;226;60;199.3483;54;90.0;30.0;29.5;17228.793999999998;17228.793999999998;1.946934248;4.0;2.0;74.0;17698.383;1.027;38.00847413;0.5;25.55653642;529.1961581999999;1.122733675;0.34651849;0.664930902;2.781;13.238;13.890999999999998;3.0;1.0;11.5;18.0
72;72;29.26363541;14.818;88.82050667;DOE1.txt;0.0;29.7;3x1_Lego_flach;0.6398371458000001;0.17727668579999997;15.60598278;173;14.1;254;61;100.3483;54;90.0;30.0;29.5;17228.793999999998;17228.793999999998;1.946934248;4.0;2.0;74.0;17698.383;1.027;38.00847413;0.5;25.55653642;529.1961581999999;1.122733675;0.34651849;0.664930902;2.781;13.238;13.890999999999998;3.0;1.0;11.5;18.0
73;73;29.26949929;14.82;88.81940038;DOE1.txt;0.0;29.7;3x1_Lego_flach;0.6403958797;0.1742008477;15.57102108;173;14.1;254;62;199.3483;54;90.0;30.0;29.5;17228.793999999998;17228.793999999998;1.946934248;4.0;2.0;74.0;17698.383;1.027;38.00847413;0.5;25.55653642;529.1961581999999;1.122733675;0.34651849;0.664930902;2.781;13.238;13.890999999999998;3.0;1.0;11.5;18.0
74;74;29.64814265;15.155;89.15182662;DOE1.txt;0.0;29.7;3x1_Lego_flach;0.4668840468;0.1110820025;12.24057007;527;14.1;254;63;100.3483;54;90.0;30.0;29.5;17228.793999999998;17228.793999999998;1.946934248;4.0;2.0;74.0;17698.383;1.027;38.00847413;0.5;25.55653642;529.1961581999999;1.122733675;0.34651849;0.664930902;2.781;13.238;13.890999999999998;3.0;1.0;11.5;18.0
75;75;29.65256727;15.158;89.15281645;DOE1.txt;0.0;29.7;3x1_Lego_flach;0.4659783542;0.1123711243;12.23761368;527;14.1;254;64;199.3483;54;90.0;30.0;29.5;17228.793999999998;17228.793999999998;1.946934248;4.0;2.0;74.0;17698.383;1.027;38.00847413;0.5;25.55653642;529.1961581999999;1.122733675;0.34651849;0.664930902;2.781;13.238;13.890999999999998;3.0;1.0;11.5;18.0
76;76;29.47250397;15.027000000000001;89.09195084;DOE1.txt;0.0;24.0;3x1_Lego_flach;0.498701632;0.1143676788;12.62959003;350;9.5;240;65;149.8483;40;90.0;30.0;29.5;17228.793999999998;17228.793999999998;1.946934248;4.0;2.0;74.0;17698.383;1.027;38.00847413;0.5;25.55653642;529.1961581999999;1.122733675;0.34651849;0.664930902;2.781;13.238;13.890999999999998;3.0;1.0;11.5;18.0
154;154;77.902247;1278.738;529.7155918000001;DOE1.txt;0.0;18.3;6x1_Lego_3fach;6.276258945;5.1831922530000005;14.90456581;173;4.9;226;1;2714.95;26;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
155;155;77.83236833;1277.203;529.6496162;DOE1.txt;0.0;18.3;6x1_Lego_3fach;6.313874245;5.21394062;14.94979095;173;4.9;226;2;5387.95;26;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
156;156;81.45981999;1317.1029999999998;531.1663325000001;DOE1.txt;0.0;18.3;6x1_Lego_3fach;5.178049564;3.514734268;13.539997099999999;527;4.9;226;3;2714.95;26;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
157;157;81.38337613;1315.71;531.1118152;DOE1.txt;0.0;18.3;6x1_Lego_3fach;5.199847698;3.5497260089999996;13.5803175;527;4.9;226;4;5387.95;26;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
158;158;76.20346329;1256.71;529.2032377;DOE1.txt;0.0;18.3;6x1_Lego_3fach;7.1262230870000005;6.001001358;16.43248367;173;4.9;254;5;2714.95;26;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
159;159;76.03764627;1254.215;529.0957682;DOE1.txt;0.0;18.3;6x1_Lego_3fach;7.213226795;6.079356194;16.50966263;173;4.9;254;6;5387.95;26;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
160;160;79.5385846;1296.618;530.8938825;DOE1.txt;0.0;18.3;6x1_Lego_3fach;5.439213753;4.466833115;15.01129436;527;4.9;254;7;2714.95;26;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
161;161;79.29934297;1294.768;530.8423068;DOE1.txt;0.0;18.3;6x1_Lego_3fach;5.558635712;4.584001541;15.06506062;527;4.9;254;8;5387.95;26;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
162;162;78.15134611;1271.007;528.3539728999999;DOE1.txt;0.0;18.3;6x1_Lego_3fach;6.756719588999999;4.941188812;15.18844795;173;4.9;226;9;2714.95;54;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
163;163;78.09054821;1269.656;528.2927885;DOE1.txt;0.0;18.3;6x1_Lego_3fach;6.783694744;4.96736145;15.23175144;173;4.9;226;10;5387.95;54;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
164;164;81.52149818;1310.25;530.1614855;DOE1.txt;0.0;18.3;6x1_Lego_3fach;5.621890068;3.398753881;13.64954948;527;4.9;226;11;2714.95;54;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
165;165;81.41388623;1308.884;530.0522725999999;DOE1.txt;0.0;18.3;6x1_Lego_3fach;5.674370766;3.443750143;13.70975018;527;4.9;226;12;5387.95;54;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
166;166;76.04853855;1248.97;527.9538006;DOE1.txt;0.0;18.3;6x1_Lego_3fach;7.252144813999999;5.9826059339999995;16.719322199999997;173;4.9;254;13;2714.95;54;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
167;167;75.8089362;1247.656;527.8739059;DOE1.txt;0.0;18.3;6x1_Lego_3fach;7.370555401;6.096113205;16.7584095;173;4.9;254;14;5387.95;54;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
168;168;78.37029279;1289.636;530.2284773;DOE1.txt;0.0;18.3;6x1_Lego_3fach;6.0238809589999995;4.998600483;14.95065403;527;4.9;254;15;2714.95;54;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
169;169;78.26861542;1288.306;530.1158775;DOE1.txt;0.0;18.3;6x1_Lego_3fach;6.075355052999999;5.038213253;15.01114845;527;4.9;254;16;5387.95;54;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
170;170;81.80749144;1323.951;531.5023951999999;DOE1.txt;0.0;18.3;6x1_Lego_3fach;5.16010046;3.384003162;13.90065384;173;14.1;226;17;2714.95;26;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
171;171;81.67316757;1322.8970000000002;531.4872617999999;DOE1.txt;0.0;18.3;6x1_Lego_3fach;5.165262222;3.450238943;13.89811039;173;14.1;226;18;5387.95;26;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
172;172;83.89086443;1358.526;534.433714;DOE1.txt;0.0;18.3;6x1_Lego_3fach;3.551961422;2.5951681140000002;11.10983753;527;14.1;226;19;2714.95;26;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
173;173;83.74665121;1357.568;534.4446035;DOE1.txt;0.0;18.3;6x1_Lego_3fach;3.541558981;2.6676473620000003;11.10577774;527;14.1;226;20;5387.95;26;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
174;174;79.76290511;1300.674;531.1367845999999;DOE1.txt;0.0;18.3;6x1_Lego_3fach;5.565274239;4.388146877;15.40810776;173;14.1;254;21;2714.95;26;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
175;175;79.63807685;1299.663;531.1358666;DOE1.txt;0.0;18.3;6x1_Lego_3fach;5.564441681;4.449079514;15.4096117;173;14.1;254;22;5387.95;26;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
176;176;81.89727045;1337.276;534.0948932;DOE1.txt;0.0;18.3;6x1_Lego_3fach;4.146578312;3.56837368;12.4155674;527;14.1;254;23;2714.95;26;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
177;177;81.80218582;1336.376;534.1085143;DOE1.txt;0.0;18.3;6x1_Lego_3fach;4.1920390130000005;3.616809845;12.42226601;527;14.1;254;24;5387.95;26;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
178;178;81.53773173;1311.214;530.1906180999999;DOE1.txt;0.0;18.3;6x1_Lego_3fach;5.8127350810000005;3.406429529;14.11276245;173;14.1;226;25;2714.95;54;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
179;179;81.47251684;1310.261;530.1725836;DOE1.txt;0.0;18.3;6x1_Lego_3fach;5.817739487000001;3.437503815;14.11429024;173;14.1;226;26;5387.95;54;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
180;180;83.29526405;1347.36;533.5188151000001;DOE1.txt;0.0;18.3;6x1_Lego_3fach;4.019237995;2.810178995;11.28580952;527;14.1;226;27;2714.95;54;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
181;181;83.25037095;1346.504;533.4971144;DOE1.txt;0.0;18.3;6x1_Lego_3fach;4.023787022;2.83232522;11.28339386;527;14.1;226;28;5387.95;54;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
182;182;78.56551259;1288.252;530.2489605000001;DOE1.txt;0.0;18.3;6x1_Lego_3fach;5.945139885;4.893870831;15.64322662;173;14.1;254;29;2714.95;54;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
183;183;78.5508651;1287.354;530.2342491;DOE1.txt;0.0;18.3;6x1_Lego_3fach;5.942271709;4.9006142619999995;15.64513779;173;14.1;254;30;5387.95;54;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
184;184;80.54982333;1326.38;533.5602763;DOE1.txt;0.0;18.3;6x1_Lego_3fach;4.828908443;4.182400227;12.62346268;527;14.1;254;31;2714.95;54;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
185;185;80.45467959999999;1325.58;533.5578389;DOE1.txt;0.0;18.3;6x1_Lego_3fach;4.8756031989999995;4.228583336;12.62390614;527;14.1;254;32;5387.95;54;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
186;186;77.43196952;1278.738;530.4353788;DOE1.txt;0.0;29.7;6x1_Lego_3fach;6.45534277;5.480870724;14.90456581;173;4.9;226;33;2714.95;26;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
187;187;77.36924225;1277.203;530.3772833;DOE1.txt;0.0;29.7;6x1_Lego_3fach;6.488471508;5.508893967000001;14.94979095;173;4.9;226;34;5387.95;26;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
188;188;81.42043651;1317.1029999999998;531.3167923000001;DOE1.txt;0.0;29.7;6x1_Lego_3fach;5.156337738;3.5489594939999995;13.539997099999999;527;4.9;226;35;2714.95;26;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
189;189;81.35205354;1315.71;531.2629855;DOE1.txt;0.0;29.7;6x1_Lego_3fach;5.181070805;3.5800750260000003;13.5803175;527;4.9;226;36;5387.95;26;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
190;190;76.18592023;1256.71;529.6398902;DOE1.txt;0.0;29.7;6x1_Lego_3fach;7.099833012;6.035516739;16.43248367;173;4.9;254;37;2714.95;26;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
191;191;76.02178385;1254.215;529.5504523;DOE1.txt;0.0;29.7;6x1_Lego_3fach;7.1832532879999995;6.111236572;16.50966263;173;4.9;254;38;5387.95;26;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
192;192;79.95654563;1296.618;530.6517081999999;DOE1.txt;0.0;29.7;6x1_Lego_3fach;5.637505531;4.22520113;15.01129436;527;4.9;254;39;2714.95;26;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
193;193;79.72932490000001;1294.768;530.5960117999999;DOE1.txt;0.0;29.7;6x1_Lego_3fach;5.679661274;4.334062576;15.06506062;527;4.9;254;40;5387.95;26;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
194;194;77.94418977;1271.007;528.7814977;DOE1.txt;0.0;29.7;6x1_Lego_3fach;6.638034343999999;5.08462429;15.18844795;173;4.9;226;41;2714.95;54;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
195;195;77.88919879;1269.656;528.7269934;DOE1.txt;0.0;29.7;6x1_Lego_3fach;6.665095806;5.10806942;15.23175144;173;4.9;226;42;5387.95;54;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
196;196;81.82281479;1310.254;529.7659305;DOE1.txt;0.0;29.7;6x1_Lego_3fach;5.874094962999999;3.215500832;13.81491375;527;4.9;226;43;2714.95;54;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
197;197;81.74140545;1309.698;529.712724;DOE1.txt;0.0;29.7;6x1_Lego_3fach;5.899178028;3.253232479;13.83061123;527;4.9;226;44;5387.95;54;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
198;198;76.2616685;1248.97;528.0831471;DOE1.txt;0.0;29.7;6x1_Lego_3fach;7.155711651;5.869042397;16.719322199999997;173;4.9;254;45;2714.95;54;540.0;90.0;177.0;1602280.6519999998;1602280.6519999998;5.918303878;12.0;6.0;443.7;541466.165;0.338;74.97080399;0.5;230.0088278;6760.426044;1.296048936;0.453126198;0.729870947;5258.689;42320.139;40177.325;6.0;1.0;69.0;108.0
